ts,account,pair,price,signal_weight,target_weight,current_weight,action,reason,half_spread_bps
1789737680,champion,SOL,105.905,0.25,0.125,0.1418,hold,hold: weight change -0.017 below threshold 0.05 | stay long: 72h return +4.69% vs exit band -1.0% and price above 24h EMA; realised vol 54% -> weight 0.25,0.472
1789737680,champion,ADA,0.215994,0.25,0.125,0.1426,hold,hold: weight change -0.018 below threshold 0.05 | stay long: 72h return +4.58% vs exit band -1.0% and price above 24h EMA; realised vol 71% -> weight 0.25,2.824
1789737680,champion,AVAX,8.051,0.25,0.125,0.1441,hold,hold: weight change -0.019 below threshold 0.05 | stay long: 72h return +6.01% vs exit band -1.0% and price above 24h EMA; realised vol 62% -> weight 0.25,1.242
1789737680,champion,LINK,11.82098,0.25,0.125,0.1423,hold,hold: weight change -0.017 below threshold 0.05 | stay long: 72h return +3.48% vs exit band -1.0% and price above 24h EMA; realised vol 61% -> weight 0.25,3.012
1789737680,champion,XRP,1.32497,0.0,0.0,0.0,hold,hold: weight change +0.000 below threshold 0.05 | flat: 72h return -6.65% not above entry band +1.0%,0.377
1789737680,champion,DOGE,0.085357,0.25,0.125,0.1418,hold,hold: weight change -0.017 below threshold 0.05 | stay long: 72h return +3.14% vs exit band -1.0% and price above 24h EMA; realised vol 54% -> weight 0.25,0.211
1789737680,champion,DOT,1.1516,0.25,0.125,0.1444,hold,hold: weight change -0.019 below threshold 0.05 | stay long: 72h return +15.38% vs exit band -1.0% and price above 24h EMA; realised vol 83% -> weight 0.25,1.737
1789737680,champion,LTC,55.15,0.25,0.125,0.143,hold,hold: weight change -0.018 below threshold 0.05 | stay long: 72h return +4.81% vs exit band -1.0% and price above 24h EMA; realised vol 51% -> weight 0.25,1.813
1789741323,champion,BTC,80716.35,0.25,0.1111,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +4.48% vs entry band +1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789741323,champion,ETH,2572.55,0.25,0.1111,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +4.08% vs entry band +1.0% and price above 24h EMA; realised vol 45% -> weight 0.25,1.088
1789741323,champion,SOL,109.565,0.25,0.1111,0.1444,hold,hold: weight change -0.033 below threshold 0.05 | stay long: 72h return +7.90% vs exit band -1.0% and price above 24h EMA; realised vol 52% -> weight 0.25,0.456
1789741323,champion,ADA,0.219099,0.25,0.1111,0.1425,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +5.55% vs exit band -1.0% and price above 24h EMA; realised vol 68% -> weight 0.25,3.492
1789741323,champion,AVAX,8.0915,0.25,0.1111,0.1426,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +6.95% vs exit band -1.0% and price above 24h EMA; realised vol 59% -> weight 0.25,1.854
1789741323,champion,LINK,12.088985,0.25,0.1111,0.1433,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +5.46% vs exit band -1.0% and price above 24h EMA; realised vol 57% -> weight 0.25,3.619
1789741323,champion,XRP,1.37336,0.0,0.0,0.0,hold,hold: weight change +0.000 below threshold 0.05 | flat: 72h return -3.85% not above entry band +1.0%,0.583
1789741323,champion,DOGE,0.0878,0.25,0.1111,0.1436,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +5.36% vs exit band -1.0% and price above 24h EMA; realised vol 52% -> weight 0.25,0.006
1789741323,champion,DOT,1.14735,0.25,0.1111,0.1416,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +14.91% vs exit band -1.0% and price above 24h EMA; realised vol 83% -> weight 0.25,0.436
1789741323,champion,LTC,55.595,0.25,0.1111,0.1419,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +5.72% vs exit band -1.0% and price above 24h EMA; realised vol 49% -> weight 0.25,4.497
1789744915,champion,BTC,80836.05,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +6.59% vs entry band +1.0% and price above 24h EMA; realised vol 35% -> weight 0.25,0.006
1789744915,champion,ETH,2579.585,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +7.24% vs entry band +1.0% and price above 24h EMA; realised vol 45% -> weight 0.25,0.019
1789744915,champion,SOL,110.245,0.25,0.1,0.1452,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +12.04% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.454
1789744915,champion,ADA,0.219241,0.25,0.1,0.1424,hold,hold: weight change -0.042 below threshold 0.05 | stay long: 72h return +10.31% vs exit band -1.0% and price above 24h EMA; realised vol 69% -> weight 0.25,1.323
1789744915,champion,AVAX,8.1085,0.25,0.1,0.1428,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +10.03% vs exit band -1.0% and price above 24h EMA; realised vol 60% -> weight 0.25,0.617
1789744915,champion,LINK,12.1399,0.25,0.1,0.1438,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +9.00% vs exit band -1.0% and price above 24h EMA; realised vol 57% -> weight 0.25,4.621
1789744915,champion,XRP,1.385135,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +1.15% vs entry band +1.0% and price above 24h EMA; realised vol 78% -> weight 0.25,0.686
1789744915,champion,DOGE,0.087521,0.25,0.1,0.143,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +8.31% vs exit band -1.0% and price above 24h EMA; realised vol 52% -> weight 0.25,2.177
1789744915,champion,DOT,1.13485,0.25,0.1,0.14,hold,hold: weight change -0.040 below threshold 0.05 | stay long: 72h return +17.22% vs exit band -1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,1.322
1789744915,champion,LTC,55.965,0.25,0.1,0.1428,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +8.59% vs exit band -1.0% and price above 24h EMA; realised vol 49% -> weight 0.25,2.68
1789748456,champion,BTC,81010.45,0.25,0.1111,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +5.52% vs entry band +1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789748456,champion,ETH,2597.715,0.25,0.1111,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +6.57% vs entry band +1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,2.021
1789748456,champion,SOL,111.66,0.25,0.1111,0.1465,hold,hold: weight change -0.035 below threshold 0.05 | stay long: 72h return +11.92% vs exit band -1.0% and price above 24h EMA; realised vol 51% -> weight 0.25,2.687
1789748456,champion,ADA,0.219887,0.25,0.1111,0.1424,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +8.86% vs exit band -1.0% and price above 24h EMA; realised vol 68% -> weight 0.25,2.365
1789748456,champion,AVAX,8.108,0.25,0.1111,0.1423,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +9.14% vs exit band -1.0% and price above 24h EMA; realised vol 58% -> weight 0.25,3.7
1789748456,champion,LINK,12.197145,0.25,0.1111,0.144,hold,hold: weight change -0.033 below threshold 0.05 | stay long: 72h return +7.71% vs exit band -1.0% and price above 24h EMA; realised vol 55% -> weight 0.25,3.472
1789748456,champion,XRP,1.385295,0.0,0.0,0.0,hold,hold: weight change +0.000 below threshold 0.05 | flat: 72h return -0.37% not above entry band +1.0%,0.541
1789748456,champion,DOGE,0.087681,0.25,0.1111,0.1427,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +7.05% vs exit band -1.0% and price above 24h EMA; realised vol 51% -> weight 0.25,2.384
1789748456,champion,DOT,1.1339,0.25,0.1111,0.1394,hold,hold: weight change -0.028 below threshold 0.05 | stay long: 72h return +15.21% vs exit band -1.0% and price above 24h EMA; realised vol 78% -> weight 0.25,3.528
1789748456,champion,LTC,56.165,0.25,0.1111,0.1428,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +7.81% vs exit band -1.0% and price above 24h EMA; realised vol 49% -> weight 0.25,2.671
1789751959,champion,BTC,80824.25,0.25,0.1111,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +5.88% vs entry band +1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789751959,champion,ETH,2594.865,0.25,0.1111,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +7.24% vs entry band +1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.289
1789751959,champion,SOL,112.03,0.25,0.1111,0.1473,hold,hold: weight change -0.036 below threshold 0.05 | stay long: 72h return +12.74% vs exit band -1.0% and price above 24h EMA; realised vol 51% -> weight 0.25,0.893
1789751959,champion,ADA,0.219011,0.25,0.1111,0.1421,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +8.18% vs exit band -1.0% and price above 24h EMA; realised vol 68% -> weight 0.25,1.552
1789751959,champion,AVAX,8.0735,0.25,0.1111,0.1419,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +8.75% vs exit band -1.0% and price above 24h EMA; realised vol 58% -> weight 0.25,1.858
1789751959,champion,LINK,12.133735,0.25,0.1111,0.1435,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +7.93% vs exit band -1.0% and price above 24h EMA; realised vol 55% -> weight 0.25,1.364
1789751959,champion,XRP,1.383065,0.0,0.0,0.0,hold,hold: weight change +0.000 below threshold 0.05 | flat: 72h return -0.51% not above entry band +1.0%,0.398
1789751959,champion,DOGE,0.087528,0.25,0.1111,0.1428,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +7.50% vs exit band -1.0% and price above 24h EMA; realised vol 50% -> weight 0.25,0.006
1789751959,champion,DOT,1.1309,0.25,0.1111,0.1393,hold,hold: weight change -0.028 below threshold 0.05 | stay long: 72h return +15.75% vs exit band -1.0% and price above 24h EMA; realised vol 78% -> weight 0.25,1.769
1789751959,champion,LTC,56.175,0.25,0.1111,0.1431,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +8.50% vs exit band -1.0% and price above 24h EMA; realised vol 48% -> weight 0.25,0.89
1789755837,champion,BTC,80872.25,0.25,0.1111,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +5.29% vs entry band +1.0% and price above 24h EMA; realised vol 33% -> weight 0.25,0.006
1789755837,champion,ETH,2606.93,0.25,0.1111,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +6.86% vs entry band +1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,1.227
1789755837,champion,SOL,112.64,0.25,0.1111,0.1473,hold,hold: weight change -0.036 below threshold 0.05 | stay long: 72h return +12.41% vs exit band -1.0% and price above 24h EMA; realised vol 52% -> weight 0.25,0.888
1789755837,champion,ADA,0.22107,0.25,0.1111,0.1426,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +8.72% vs exit band -1.0% and price above 24h EMA; realised vol 68% -> weight 0.25,2.646
1789755837,champion,AVAX,8.159,0.25,0.1111,0.1426,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +8.34% vs exit band -1.0% and price above 24h EMA; realised vol 58% -> weight 0.25,1.226
1789755837,champion,LINK,12.20762,0.25,0.1111,0.1436,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +8.09% vs exit band -1.0% and price above 24h EMA; realised vol 55% -> weight 0.25,3.94
1789755837,champion,XRP,1.38998,0.0,0.0,0.0,hold,hold: weight change +0.000 below threshold 0.05 | flat: 72h return -0.96% not above entry band +1.0%,0.432
1789755837,champion,DOGE,0.087358,0.25,0.1111,0.1417,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +6.63% vs exit band -1.0% and price above 24h EMA; realised vol 50% -> weight 0.25,0.59
1789755837,champion,DOT,1.13385,0.25,0.1111,0.1389,hold,hold: weight change -0.028 below threshold 0.05 | stay long: 72h return +15.72% vs exit band -1.0% and price above 24h EMA; realised vol 77% -> weight 0.25,1.323
1789755837,champion,LTC,56.535,0.25,0.1111,0.1432,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +8.56% vs exit band -1.0% and price above 24h EMA; realised vol 48% -> weight 0.25,0.884
1789759230,champion,BTC,81140.95,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +6.55% vs entry band +1.0% and price above 24h EMA; realised vol 33% -> weight 0.25,0.006
1789759230,champion,ETH,2629.855,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +8.79% vs entry band +1.0% and price above 24h EMA; realised vol 42% -> weight 0.25,0.551
1789759230,champion,SOL,113.69,0.25,0.1,0.1473,hold,hold: weight change -0.047 below threshold 0.05 | stay long: 72h return +14.29% vs exit band -1.0% and price above 24h EMA; realised vol 51% -> weight 0.25,0.88
1789759230,champion,ADA,0.222529,0.25,0.1,0.1423,hold,hold: weight change -0.042 below threshold 0.05 | stay long: 72h return +11.15% vs exit band -1.0% and price above 24h EMA; realised vol 66% -> weight 0.25,2.943
1789759230,champion,AVAX,8.316,0.25,0.1,0.1441,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +11.55% vs exit band -1.0% and price above 24h EMA; realised vol 57% -> weight 0.25,1.203
1789759230,champion,LINK,12.3125,0.25,0.1,0.1435,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +10.10% vs exit band -1.0% and price above 24h EMA; realised vol 54% -> weight 0.25,0.845
1789759230,champion,XRP,1.39923,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +4.77% vs entry band +1.0% and price above 24h EMA; realised vol 78% -> weight 0.25,0.858
1789759230,champion,DOGE,0.087872,0.25,0.1,0.1413,hold,hold: weight change -0.041 below threshold 0.05 | stay long: 72h return +8.12% vs exit band -1.0% and price above 24h EMA; realised vol 49% -> weight 0.25,0.006
1789759230,champion,DOT,1.13705,0.25,0.1,0.138,hold,hold: weight change -0.038 below threshold 0.05 | stay long: 72h return +18.22% vs exit band -1.0% and price above 24h EMA; realised vol 77% -> weight 0.25,2.199
1789759230,champion,LTC,57.185,0.25,0.1,0.1435,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +9.82% vs exit band -1.0% and price above 24h EMA; realised vol 47% -> weight 0.25,0.874
1789762876,champion,BTC,81182.85,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +6.68% vs entry band +1.0% and price above 24h EMA; realised vol 33% -> weight 0.25,0.006
1789762876,champion,ETH,2638.185,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.19% vs entry band +1.0% and price above 24h EMA; realised vol 42% -> weight 0.25,0.019
1789762876,champion,SOL,113.885,0.25,0.1,0.1476,hold,hold: weight change -0.048 below threshold 0.05 | stay long: 72h return +16.79% vs exit band -1.0% and price above 24h EMA; realised vol 52% -> weight 0.25,0.439
1789762876,champion,ADA,0.222677,0.25,0.1,0.1423,hold,hold: weight change -0.042 below threshold 0.05 | stay long: 72h return +12.38% vs exit band -1.0% and price above 24h EMA; realised vol 66% -> weight 0.25,2.29
1789762876,champion,AVAX,8.254,0.25,0.1,0.143,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +12.74% vs exit band -1.0% and price above 24h EMA; realised vol 57% -> weight 0.25,1.212
1789762876,champion,LINK,12.42032,0.25,0.1,0.1447,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +11.78% vs exit band -1.0% and price above 24h EMA; realised vol 55% -> weight 0.25,3.164
1789762876,champion,XRP,1.409495,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.06% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.177
1789762876,champion,DOGE,0.087874,0.25,0.1,0.1412,hold,hold: weight change -0.041 below threshold 0.05 | stay long: 72h return +8.85% vs exit band -1.0% and price above 24h EMA; realised vol 49% -> weight 0.25,0.006
1789762876,champion,DOT,1.135,0.25,0.1,0.1377,hold,hold: weight change -0.038 below threshold 0.05 | stay long: 72h return +19.05% vs exit band -1.0% and price above 24h EMA; realised vol 77% -> weight 0.25,2.643
1789762876,champion,LTC,57.17,0.25,0.1,0.1435,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +10.39% vs exit band -1.0% and price above 24h EMA; realised vol 47% -> weight 0.25,1.749
1789766454,champion,BTC,81145.65,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +6.88% vs entry band +1.0% and price above 24h EMA; realised vol 33% -> weight 0.25,0.006
1789766454,champion,ETH,2633.605,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.37% vs entry band +1.0% and price above 24h EMA; realised vol 42% -> weight 0.25,0.019
1789766454,champion,SOL,113.225,0.25,0.1,0.1466,hold,hold: weight change -0.047 below threshold 0.05 | stay long: 72h return +16.58% vs exit band -1.0% and price above 24h EMA; realised vol 52% -> weight 0.25,0.442
1789766454,champion,ADA,0.224032,0.25,0.1,0.143,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +13.58% vs exit band -1.0% and price above 24h EMA; realised vol 66% -> weight 0.25,2.21
1789766454,champion,AVAX,8.267,0.25,0.1,0.143,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +12.58% vs exit band -1.0% and price above 24h EMA; realised vol 57% -> weight 0.25,1.21
1789766454,champion,LINK,12.374525,0.25,0.1,0.1441,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +12.29% vs exit band -1.0% and price above 24h EMA; realised vol 55% -> weight 0.25,2.243
1789766454,champion,XRP,1.40014,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +8.52% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.357
1789766454,champion,DOGE,0.088022,0.25,0.1,0.1413,hold,hold: weight change -0.041 below threshold 0.05 | stay long: 72h return +9.71% vs exit band -1.0% and price above 24h EMA; realised vol 49% -> weight 0.25,0.006
1789766454,champion,DOT,1.14255,0.25,0.1,0.1385,hold,hold: weight change -0.038 below threshold 0.05 | stay long: 72h return +19.32% vs exit band -1.0% and price above 24h EMA; realised vol 77% -> weight 0.25,2.188
1789766454,champion,LTC,57.24,0.25,0.1,0.1435,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +11.30% vs exit band -1.0% and price above 24h EMA; realised vol 47% -> weight 0.25,1.747
1789770051,champion,BTC,81292.85,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +7.69% vs entry band +1.0% and price above 24h EMA; realised vol 33% -> weight 0.25,0.006
1789770051,champion,ETH,2630.915,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.90% vs entry band +1.0% and price above 24h EMA; realised vol 42% -> weight 0.25,0.019
1789770051,champion,SOL,113.365,0.25,0.1,0.1466,hold,hold: weight change -0.047 below threshold 0.05 | stay long: 72h return +17.29% vs exit band -1.0% and price above 24h EMA; realised vol 52% -> weight 0.25,0.441
1789770051,champion,ADA,0.225514,0.25,0.1,0.1438,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +15.94% vs exit band -1.0% and price above 24h EMA; realised vol 66% -> weight 0.25,1.752
1789770051,champion,AVAX,8.2465,0.25,0.1,0.1425,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +14.24% vs exit band -1.0% and price above 24h EMA; realised vol 57% -> weight 0.25,0.606
1789770051,champion,LINK,12.391225,0.25,0.1,0.1441,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +13.71% vs exit band -1.0% and price above 24h EMA; realised vol 55% -> weight 0.25,4.652
1789770051,champion,XRP,1.402805,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.66% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.463
1789770051,champion,DOGE,0.088452,0.25,0.1,0.1419,hold,hold: weight change -0.042 below threshold 0.05 | stay long: 72h return +10.85% vs exit band -1.0% and price above 24h EMA; realised vol 49% -> weight 0.25,0.006
1789770051,champion,DOT,1.1382,0.25,0.1,0.1378,hold,hold: weight change -0.038 below threshold 0.05 | stay long: 72h return +21.21% vs exit band -1.0% and price above 24h EMA; realised vol 77% -> weight 0.25,2.636
1789770051,champion,LTC,57.245,0.25,0.1,0.1433,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +12.29% vs exit band -1.0% and price above 24h EMA; realised vol 47% -> weight 0.25,0.873
1789773662,champion,BTC,81113.75,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +7.27% vs entry band +1.0% and price above 24h EMA; realised vol 33% -> weight 0.25,0.006
1789773662,champion,ETH,2617.695,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.36% vs entry band +1.0% and price above 24h EMA; realised vol 42% -> weight 0.25,0.019
1789773662,champion,SOL,113.195,0.25,0.1,0.1468,hold,hold: weight change -0.047 below threshold 0.05 | stay long: 72h return +16.54% vs exit band -1.0% and price above 24h EMA; realised vol 52% -> weight 0.25,0.442
1789773662,champion,ADA,0.225028,0.25,0.1,0.1439,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +16.23% vs exit band -1.0% and price above 24h EMA; realised vol 66% -> weight 0.25,2.444
1789773662,champion,AVAX,8.1955,0.25,0.1,0.1421,hold,hold: weight change -0.042 below threshold 0.05 | stay long: 72h return +12.47% vs exit band -1.0% and price above 24h EMA; realised vol 58% -> weight 0.25,0.61
1789773662,champion,LINK,12.2762,0.25,0.1,0.1432,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +12.82% vs exit band -1.0% and price above 24h EMA; realised vol 55% -> weight 0.25,2.696
1789773662,champion,XRP,1.398915,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +8.55% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.036
1789773662,champion,DOGE,0.087891,0.25,0.1,0.1414,hold,hold: weight change -0.041 below threshold 0.05 | stay long: 72h return +9.90% vs exit band -1.0% and price above 24h EMA; realised vol 49% -> weight 0.25,0.006
1789773662,champion,DOT,1.13165,0.25,0.1,0.1374,hold,hold: weight change -0.037 below threshold 0.05 | stay long: 72h return +19.29% vs exit band -1.0% and price above 24h EMA; realised vol 77% -> weight 0.25,0.442
1789773662,champion,LTC,57.85,0.25,0.1,0.1453,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +12.70% vs exit band -1.0% and price above 24h EMA; realised vol 47% -> weight 0.25,1.729
1789777669,champion,BTC,81066.65,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +7.00% vs entry band +1.0% and price above 24h EMA; realised vol 33% -> weight 0.25,0.006
1789777669,champion,ETH,2613.175,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +8.97% vs entry band +1.0% and price above 24h EMA; realised vol 42% -> weight 0.25,0.019
1789777669,champion,SOL,113.01,0.25,0.1,0.1459,hold,hold: weight change -0.046 below threshold 0.05 | stay long: 72h return +16.39% vs exit band -1.0% and price above 24h EMA; realised vol 52% -> weight 0.25,0.885
1789777669,champion,ADA,0.226477,0.25,0.1,0.1442,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +14.85% vs exit band -1.0% and price above 24h EMA; realised vol 67% -> weight 0.25,0.022
1789777669,champion,AVAX,8.249,0.25,0.1,0.1423,hold,hold: weight change -0.042 below threshold 0.05 | stay long: 72h return +12.95% vs exit band -1.0% and price above 24h EMA; realised vol 57% -> weight 0.25,1.212
1789777669,champion,LINK,12.30038,0.25,0.1,0.1428,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +12.35% vs exit band -1.0% and price above 24h EMA; realised vol 55% -> weight 0.25,2.341
1789777669,champion,XRP,1.405955,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +8.85% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.178
1789777669,champion,DOGE,0.08772,0.25,0.1,0.1404,hold,hold: weight change -0.040 below threshold 0.05 | stay long: 72h return +9.25% vs exit band -1.0% and price above 24h EMA; realised vol 49% -> weight 0.25,0.006
1789777669,champion,DOT,1.13825,0.25,0.1,0.1376,hold,hold: weight change -0.038 below threshold 0.05 | stay long: 72h return +20.08% vs exit band -1.0% and price above 24h EMA; realised vol 77% -> weight 0.25,2.196
1789777669,champion,LTC,58.725,0.25,0.1,0.1468,hold,hold: weight change -0.047 below threshold 0.05 | stay long: 72h return +13.51% vs exit band -1.0% and price above 24h EMA; realised vol 47% -> weight 0.25,0.851
1789780882,champion,BTC,81122.35,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +7.83% vs entry band +1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789780882,champion,ETH,2604.505,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.52% vs entry band +1.0% and price above 24h EMA; realised vol 42% -> weight 0.25,0.019
1789780882,champion,SOL,113.065,0.25,0.1,0.1466,hold,hold: weight change -0.047 below threshold 0.05 | stay long: 72h return +17.12% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.442
1789780882,champion,ADA,0.22515,0.25,0.1,0.144,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +16.95% vs exit band -1.0% and price above 24h EMA; realised vol 67% -> weight 0.25,2.421
1789780882,champion,AVAX,8.2975,0.25,0.1,0.1438,hold,hold: weight change -0.044 below threshold 0.05 | stay long: 72h return +15.05% vs exit band -1.0% and price above 24h EMA; realised vol 58% -> weight 0.25,1.808
1789780882,champion,LINK,12.25846,0.25,0.1,0.143,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +13.43% vs exit band -1.0% and price above 24h EMA; realised vol 55% -> weight 0.25,1.55
1789780882,champion,XRP,1.395195,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.46% vs entry band +1.0% and price above 24h EMA; realised vol 79% -> weight 0.25,0.609
1789780882,champion,DOGE,0.087368,0.25,0.1,0.1405,hold,hold: weight change -0.041 below threshold 0.05 | stay long: 72h return +9.80% vs exit band -1.0% and price above 24h EMA; realised vol 50% -> weight 0.25,2.615
1789780882,champion,DOT,1.12805,0.25,0.1,0.137,hold,hold: weight change -0.037 below threshold 0.05 | stay long: 72h return +20.76% vs exit band -1.0% and price above 24h EMA; realised vol 77% -> weight 0.25,3.103
1789780882,champion,LTC,57.755,0.25,0.1,0.145,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +14.36% vs exit band -1.0% and price above 24h EMA; realised vol 47% -> weight 0.25,0.866
1789784465,champion,BTC,81322.75,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +7.73% vs entry band +1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789784465,champion,ETH,2617.065,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +9.33% vs entry band +1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.019
1789784465,champion,SOL,113.635,0.25,0.1,0.1448,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +17.60% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.44
1789784465,champion,ADA,0.230291,0.25,0.1,0.1447,hold,hold: weight change -0.045 below threshold 0.05 | stay long: 72h return +19.08% vs exit band -1.0% and price above 24h EMA; realised vol 67% -> weight 0.25,3.496
1789784465,champion,AVAX,8.586,0.25,0.1,0.1462,hold,hold: weight change -0.046 below threshold 0.05 | stay long: 72h return +20.79% vs exit band -1.0% and price above 24h EMA; realised vol 66% -> weight 0.25,2.329
1789784465,champion,LINK,12.426405,0.25,0.1,0.1424,hold,hold: weight change -0.042 below threshold 0.05 | stay long: 72h return +14.41% vs exit band -1.0% and price above 24h EMA; realised vol 55% -> weight 0.25,2.386
